COUNTY_NAME,MUNICIPALITY,MUNICIPALITY_NAME,VOTINGDISTRICT,VOTINGDISTRIC_NAME,VALID_VOTES,VOTES,ELIGIBLE_VOTERS,ELECTION_PARTICIPATION,M,C,L,KD,S,V,MP,SD,FI,AfS,BLANK
Stockholms län,0126,Huddinge,01260117,Balingsnäs,1113,1114,1208,92.22,28.84,7.91,8,4.67,24.71,5.39,6.38,13.12,0.18,0.09,0.09
Stockholms län,0126,Huddinge,01260118,Fullersta gård,1288,1299,1666,77.97,26.24,8.23,4.58,6.29,25.47,9.16,3.8,14.98,0.23,0.39,0.85
Stockholms län,0126,Huddinge,01260119,Segersminne,891,893,1004,88.94,23.12,9.43,8.98,6.73,20.88,6.73,8.75,13.69,0.79,0.45,0.22
Stockholms län,0126,Huddinge,01260120,Stensängen,846,850,932,91.2,27.42,10.28,11.11,4.73,20.92,4.85,6.97,12.65,0.59,0.12,0.47
Stockholms län,0126,Huddinge,01260121,Snättringe gård,1003,1007,1122,89.75,33.3,12.16,9.37,5.98,16.75,4.39,5.38,11.17,0.1,0.4,0.1
Stockholms län,0126,Huddinge,01260122,Gladökvarn-Lissma-Ådran,861,869,1058,82.14,20.79,6.97,4.88,5.34,17.31,6.5,3.6,32.4,0.35,1.16,0.92
Stockholms län,0126,Huddinge,01260123,Vårdkasen-Rosenhill,1045,1052,1250,84.16,28.71,8.42,8.33,5.65,20.1,5.26,7.46,14.64,0.1,0.67,0.57
Stockholms län,0126,Huddinge,01260201,Vidja-Mellansjö-Svartvik,824,831,1037,80.14,23.79,10.32,5.34,5.58,17.11,5.46,5.7,24.88,0.36,0.61,0.72
Stockholms län,0126,Huddinge,01260202,Hammartorp,1015,1026,1287,79.72,20.99,8.37,5.62,5.22,25.02,9.06,5.62,18.23,0.89,0.49,0.49
Stockholms län,0126,Huddinge,01260203,Trångsund centrum,1040,1058,1395,75.84,18.08,4.62,4.04,4.23,28.75,11.35,2.79,23.85,0.58,0.67,1.61
Stockholms län,0126,Huddinge,01260204,Stortorp,1011,1014,1215,83.46,30.86,7.91,8.21,7.52,16.72,4.25,5.64,17.61,0.79,0.1,0.3
Stockholms län,0126,Huddinge,01260205,Västra Skogås norra,845,852,1135,75.07,14.79,4.62,3.91,4.5,33.73,11.83,5.68,19.29,0.59,0.36,0.7
Stockholms län,0126,Huddinge,01260206,Västra Skogås centrum,961,971,1409,68.91,10.93,3.43,1.87,2.81,42.66,16.44,3.23,15.92,0.42,0.52,0.82
Stockholms län,0126,Huddinge,01260207,Västra Skogås västra,553,558,881,63.34,15.37,4.52,2.89,3.25,39.96,13.92,2.89,15.37,0.36,0.9,0.9
Stockholms län,0126,Huddinge,01260208,Västra Skogås södra,592,597,814,73.34,16.22,5.41,4.73,4.39,36.49,8.11,4.56,16.72,0.51,0.84,0.67
Stockholms län,0126,Huddinge,01260209,Östra Skogås centrala,908,915,1107,82.66,19.49,4.85,4.19,5.95,33.92,9.58,4.74,16.3,0.44,0.33,0.66
Stockholms län,0126,Huddinge,01260210,Östra Skogås norra,1171,1179,1398,84.33,23.4,7.94,7.34,5.64,21.52,9.91,4.78,17.76,0.6,0.6,0.51
Stockholms län,0126,Huddinge,01260211,Östra Skogås södra,1128,1132,1392,81.32,26.15,6.38,5.5,5.59,22.16,8.33,6.74,17.29,0.62,0.35,0.35
Stockholms län,0126,Huddinge,01260212,Fållan-Nytorp,1307,1322,1511,87.49,30.45,9.72,6.81,5.59,20.96,5.59,4.67,15.15,,0.31,0.83
Stockholms län,0126,Huddinge,01260213,Sjöängen,1023,1030,1124,91.64,33.43,12.02,10.07,6.26,15.05,3.81,6.35,11.24,0.49,0.59,0.49
Stockholms län,0126,Huddinge,01260214,Länna,1114,1121,1337,83.84,31.87,8.26,6.73,6.1,19.3,5.57,3.14,17.59,0.27,0.54,0.54
Stockholms län,0126,Huddinge,01260301,Smista östra,1129,1134,1355,83.69,31.18,7.44,6.55,6.11,22.5,6.11,3.81,15.68,0.44,0.09,0.44
Stockholms län,0126,Huddinge,01260302,Segeltorp centrum,1057,1065,1205,88.38,29.42,8.33,8.7,5.49,21.95,5.68,6.05,13.72,0.19,0.19,0.75
Stockholms län,0126,Huddinge,01260303,Kråkvik-Kungens kurva,1303,1312,1558,84.21,30.62,8.29,7.98,6.6,20.26,4.53,5.14,14.97,0.46,0.46,0.69
Stockholms län,0126,Huddinge,01260304,Vårby gård östra,831,839,1399,59.97,7.82,1.56,1.08,2.89,55.72,15.28,1.93,12.39,0.24,0.24,0.83
Stockholms län,0126,Huddinge,01260305,Vårby gård centrum,788,793,1256,63.14,13.83,3.43,2.79,3.17,42.01,18.53,3.43,11.04,0.25,0.63,0.38
Stockholms län,0126,Huddinge,01260306,Vårby gård,567,569,847,67.18,14.64,7.94,2.12,1.94,44.27,10.76,4.94,11.64,0.53,0.18,0.35
Stockholms län,0126,Huddinge,01260307,Haga,616,621,946,65.64,8.6,2.27,1.14,2.76,44.16,18.67,1.95,18.83,0.16,0.16,0.81
Stockholms län,0126,Huddinge,01260308,Myrstuguberget,529,537,755,71.13,13.42,2.65,4.16,6.43,36.29,17.01,2.46,16.64,0.19,0.19,1.12
Stockholms län,0126,Huddinge,01260309,Utsälje centrala,1039,1043,1163,89.68,30.32,7.51,8.18,7.03,22.43,4.62,5.39,13.38,0.19,0.58,0.38
Stockholms län,0126,Huddinge,01260310,Utsälje,1169,1178,1301,90.55,34.73,9.75,6.16,5.9,17.28,4.88,5.13,15.4,0.34,0.17,0.59
Stockholms län,0126,Huddinge,01260311,Juringe,1039,1048,1334,78.56,30.9,6.64,7.31,6.54,19.92,5.87,4.33,17.42,0.38,,0.67
Stockholms län,0126,Huddinge,01260312,Smista västra,864,864,1076,80.3,28.59,7.06,6.94,5.67,22.11,8.8,4.98,14,0.58,0.46,
Stockholms län,0126,Huddinge,01260313,Vårby gård västra,550,555,1011,54.9,10.73,6.55,1.64,1.45,52.55,13.82,2.91,9.45,0.18,,0.72
Stockholms län,0126,Huddinge,01260401,Glömsta,1384,1393,1703,81.8,30.13,7.59,5.85,6.94,20.74,8.02,4.19,14.88,0.29,0.22,0.65
Stockholms län,0126,Huddinge,01260402,Grantorp norra,709,717,1199,59.8,10.58,3.1,1.55,4.8,49.93,15.94,3.95,8.04,0.71,0.56,0.98
Stockholms län,0126,Huddinge,01260403,Grantorp östra,652,659,1121,58.79,14.26,4.29,2.91,3.99,38.96,15.34,4.29,13.5,0.92,0.31,0.46
Stockholms län,0126,Huddinge,01260404,Flemingsberg norra,488,492,804,61.19,10.25,2.25,2.87,3.48,49.8,14.96,2.25,12.5,0.61,0.2,0.41
Stockholms län,0126,Huddinge,01260405,Visättra östra,699,708,1026,69.01,12.73,3.86,3.58,2.86,42.49,14.59,4.15,14.59,0.57,,1.13
Stockholms län,0126,Huddinge,01260406,Visättra västra,799,807,1299,62.12,8.39,2.75,2,3.88,39.55,20.28,4.76,16.65,0.63,0.25,0.5
Stockholms län,0126,Huddinge,01260407,Visättra,563,567,768,73.83,17.76,7.99,3.55,4.44,25.4,20.25,8.88,7.82,0.89,0.53,0.53
Stockholms län,0126,Huddinge,01260408,Kästa,688,692,901,76.8,25.73,3.78,5.52,7.12,30.38,7.41,3.2,15.84,0.44,,0.43
Stockholms län,0126,Huddinge,01260409,Flemingsberg södra,519,521,708,73.59,12.91,9.25,5.01,2.5,27.17,23.7,9.83,5.01,3.28,,0.38
Stockholms län,0126,Huddinge,01260410,Visättra-Björnkulla,450,454,727,62.45,10.89,4.67,3.56,5.78,36.89,14.44,4.44,16.89,0.89,1.11,0.88
Stockholms län,0127,Botkyrka,01270131,Botkyrka 31 Albydalen V småhus S,915,920,1405,65.48,17.27,3.28,2.73,6.56,44.15,12.79,2.95,9.29,0.22,,0.54
Stockholms län,0127,Botkyrka,01270132,Botkyrka 32 Albydalen C/Rotemannen,847,850,1301,65.33,9.21,2.24,0.94,3.31,52.66,17.83,3.07,8.15,0.59,0.59,0.35
Stockholms län,0127,Botkyrka,01270133,Botkyrka 33 Alby småhus Ö/Albygård,742,751,1008,74.5,15.36,4.18,3.64,9.57,40.03,10.92,2.29,13.61,0.13,0.13,1.07
Stockholms län,0127,Botkyrka,01270134,Botkyrka 34 Albyberget V,626,626,1032,60.66,10.22,2.72,1.92,3.51,46.01,18.21,3.35,11.66,0.32,0.16,
Stockholms län,0127,Botkyrka,01270135,Botkyrka 35 Albyberget Ö/Albygård,810,810,1251,64.75,9.14,2.96,1.85,3.95,46.54,18.77,3.7,10.99,0.62,0.12,
Stockholms län,0127,Botkyrka,01270136,Botkyrka 36 Albydalen Ö,899,907,1462,62.04,9.34,3.23,1,3.67,51.84,16.57,4.12,8.23,0.89,,0.77
Stockholms län,0127,Botkyrka,01270141,Botkyrka 41 Fittja småhusområde,665,668,988,67.61,19.1,3.61,1.8,8.87,43.01,14.59,3.01,4.36,0.6,,0.3
Stockholms län,0127,Botkyrka,01270142,Botkyrka 42 Fittja Krögarvägen,619,623,1114,55.92,12.76,1.78,1.29,3.55,50.08,17.77,3.72,7.92,0.65,,0.32
Stockholms län,0127,Botkyrka,01270143,Botkyrka 43 Fittja Forvägen,725,726,1226,59.22,9.93,2.07,1.52,4.69,51.86,15.03,4,8.41,0.28,0.28,
Stockholms län,0127,Botkyrka,01270144,Botkyrka 44 Fittja Värdshusvägen,685,690,1129,61.12,8.91,2.77,0.73,3.8,55.33,16.93,2.92,7.59,0.44,,0.29
Stockholms län,0127,Botkyrka,01270151,Botkyrka 51 Slagsta N,731,736,933,78.89,19.02,3.97,4.38,12.45,33.65,9.44,3.01,12.86,0.27,0.27,0.41
Stockholms län,0127,Botkyrka,01270152,Botkyrka 52 Slagsta S,682,684,916,74.67,17.45,1.76,2.64,21.7,32.84,8.65,1.61,13.05,,,0.29
Stockholms län,0127,Botkyrka,01270153,Botkyrka 53 Hallunda/Brunna,642,645,1022,63.11,10.28,2.65,3.43,8.41,38.79,12.93,2.18,19.47,,0.78,0.47
Stockholms län,0127,Botkyrka,01270154,Botkyrka 54 Hallunda C,618,622,1023,60.8,15.21,1.46,2.75,9.06,44.5,11.17,2.27,13.11,,,0.64
Stockholms län,0127,Botkyrka,01270155,Botkyrka 55 Hallunda/Norsborg låghus,876,884,1274,69.39,12.56,2.74,2.97,20.21,34.02,10.27,1.6,14.61,0.23,,0.9
Stockholms län,0127,Botkyrka,01270156,Botkyrka 56 Norsborg småhusområde,794,799,1067,74.88,16.12,1.51,4.53,31.99,25.57,5.92,1.01,12.85,,0.13,0.63
Stockholms län,0127,Botkyrka,01270157,Botkyrka 57 Norsborg Ö,679,681,1189,57.28,14.43,3.68,2.36,10.31,44.48,11.63,1.91,10.01,,0.29,0.15
Stockholms län,0127,Botkyrka,01270158,Botkyrka 58 Norsborg C,891,895,1463,61.18,7.86,1.91,1.46,17.06,47.81,10.89,1.68,9.65,0.22,0.11,0.34
Stockholms län,0127,Botkyrka,01270159,Botkyrka 59 Norsborg V,701,709,1185,59.83,7.13,2.57,2.28,11.98,46.5,15.41,2,10.41,,,1.13
Stockholms län,0127,Botkyrka,01270160,Botkyrka 60 Eriksberg Ö,712,714,1238,57.67,10.11,1.97,2.81,4.21,37.64,15.45,2.67,22.05,1.12,0.42,0.28
Stockholms län,0127,Botkyrka,01270161,Botkyrka 61 Eriksberg V/G:a Norsborg,832,841,1164,72.25,18.15,2.04,3.37,8.65,31.25,11.66,3.61,18.99,0.24,0.48,0.83
Stockholms län,0127,Botkyrka,01270226,Botkyrka 26 Uttran,1056,1060,1183,89.6,29.45,8.52,10.04,8.33,15.34,4.26,4.26,19.03,0.19,0.19,0.38
Stockholms län,0127,Botkyrka,01270227,Botkyrka 27 Vårsta C/Bremora,991,1004,1180,85.08,17.96,5.15,4.44,6.46,30.17,5.75,3.33,25.83,0.1,0.3,1.1
Stockholms län,0127,Botkyrka,01270228,Botkyrka 28 Grödinge Landsbygd,1240,1253,1556,80.53,23.31,8.63,3.39,7.5,14.84,5.97,3.31,31.45,0.56,0.48,1.04
Stockholms län,0127,Botkyrka,01270229,Botkyrka 29 Vårsta/Malmtorp,557,566,648,87.35,30.16,5.75,5.75,6.46,21.18,3.59,2.87,22.08,1.08,0.72,1.59
Stockholms län,0127,Botkyrka,01270313,Botkyrka 13 Segersjö,1243,1264,1618,78.12,18.26,5.63,3.22,5.71,25.99,9.57,4.59,23.89,0.97,0.88,1.5
Stockholms län,0127,Botkyrka,01270314,Botkyrka 14 Tumba C,945,952,1215,78.35,18.1,6.56,4.97,8.25,28.15,9.84,3.49,18.94,0.53,0.32,0.74
Stockholms län,0127,Botkyrka,01270315,Botkyrka 15 Broängen,975,980,1150,85.22,24.82,8.1,5.74,6.36,26.67,7.28,3.18,16.41,0.51,,0.41
Stockholms län,0127,Botkyrka,01270316,Botkyrka 16 Kassmyra,985,992,1173,84.57,27.01,5.38,5.89,7.72,23.76,6.6,2.94,18.98,0.51,,0.71
Stockholms län,0127,Botkyrka,01270317,Botkyrka 17 Skäcklinge,1476,1488,1778,83.69,24.86,4.54,4.54,8.4,26.96,6.84,3.52,18.43,0.54,0.41,0.81
Stockholms län,0127,Botkyrka,01270318,Botkyrka 18 Storvreten V,892,900,1400,64.29,12.56,3.7,2.24,4.71,41.14,14.01,3.03,15.92,0.56,0.22,0.89
Stockholms län,0127,Botkyrka,01270319,Botkyrka 19 Storvreten S,1103,1110,1568,70.79,14.32,1.9,2.09,7.25,44.24,10.15,3.35,15.5,0.18,0.18,0.63
Stockholms län,0127,Botkyrka,01270320,Botkyrka 20 Storvreten Ö,747,756,1171,64.56,11.24,2.14,2.14,7.1,38.82,10.31,2.28,23.56,0.54,1.2,1.19
Stockholms län,0127,Botkyrka,01270321,Botkyrka 21 Vretarna/Tumba bruk,1252,1264,1511,83.65,26.52,6.23,5.27,7.11,28.99,6.71,4.47,12.94,0.56,0.16,0.87
Stockholms län,0127,Botkyrka,01270322,Botkyrka 22 Tuna,901,915,1302,70.28,10.99,4,2.33,4.55,34.18,16.2,3.22,21.86,1,0.22,1.2
Stockholms län,0127,Botkyrka,01270323,Botkyrka 23 Nackdala/Solhöjden,875,878,1089,80.62,23.31,4.69,6.17,8.46,29.03,8.91,2.97,14.86,0.34,0.23,0.34
Stockholms län,0127,Botkyrka,01270324,Botkyrka 24 Kulturen Tumba park,760,762,951,80.13,18.03,5.79,3.68,6.45,29.87,10.79,3.55,20.13,0.13,0.66,0.26
Stockholms län,0127,Botkyrka,01270501,Botkyrka 1 N Lanthem,662,663,764,86.78,27.04,11.48,8.16,10.27,14.35,4.53,7.55,16.01,0.45,,0.15
Stockholms län,0127,Botkyrka,01270502,Botkyrka 3 Ö Tullingeberg,985,990,1173,84.4,20.61,6.7,6.9,4.97,29.24,7.11,5.38,17.66,0.2,0.61,0.51
Stockholms län,0127,Botkyrka,01270503,Botkyrka 4 Tullinge Parkhem,1225,1236,1383,89.37,25.71,8.41,8.24,6.86,19.27,6.78,5.63,17.06,0.41,0.41,0.89
Stockholms län,0127,Botkyrka,01270504,Botkyrka 5 G:a Tullingeberg,1033,1048,1245,84.18,19.94,7.36,5.52,6.29,26.33,8.62,4.45,19.26,1.06,0.19,1.24
Stockholms län,0127,Botkyrka,01270505,Botkyrka 6 Tullinge Gård,716,722,794,90.93,19.27,7.12,6.7,6.01,26.68,8.52,6.42,16.76,0.84,0.28,0.83
Stockholms län,0127,Botkyrka,01270506,Botkyrka 2 Tullinge C,871,876,1106,79.2,20.44,5.74,6.66,7.23,30.2,7.35,5.51,14.81,0.46,,0.57
Stockholms län,0127,Botkyrka,01270507,Botkyrka 7 Banslätt/Römossen,1224,1229,1366,89.97,19.44,5.47,6.94,7.03,32.52,7.03,5.56,14.95,0.41,0.16,0.41
Stockholms län,0127,Botkyrka,01270508,Botkyrka 9 Riksten,1434,1446,1673,86.43,23.64,8.65,5.65,8.23,21.06,8.3,5.16,17.71,0.42,0.28,0.76
Stockholms län,0127,Botkyrka,01270509,Botkyrka 8 Tullingeskog,926,928,1035,89.66,22.89,9.29,6.7,8.75,22.35,4.86,7.78,15.55,0.43,0.32,0.22
Stockholms län,0127,Botkyrka,01270510,Botkyrka 11 Tullinge Villastad N,1029,1035,1143,90.55,28.18,7.29,8.26,6.61,19.83,4.86,6.51,16.62,0.58,0.49,0.29
Stockholms län,0127,Botkyrka,01270511,Botkyrka 12 Tullinge Villastad S,705,709,806,87.97,27.94,10.5,6.67,6.52,17.3,5.82,5.96,18.01,0.14,,0.42
Stockholms län,0127,Botkyrka,01270512,Botkyrka 10 S Lanthem,954,960,1065,90.14,26.1,11.22,7.55,7.76,18.03,4.93,6.5,16.67,,0.1,0.63
Stockholms län,0128,Salem,01280101,1 Rönninge norra,1333,1339,1430,93.64,28.28,12.08,9.53,6.9,15.98,4.05,5.78,16.35,0.3,0.15,0.45
Stockholms län,0128,Salem,01280102,2 Rönninge södra,1610,1617,1797,89.98,27.7,12.11,11.12,8.63,16.71,4.6,8.26,9.07,0.43,0.31,0.43
Stockholms län,0128,Salem,01280103,3 Salem västra,1153,1160,1332,87.09,20.21,6.07,6.76,7.81,26.71,7.63,4.16,19.08,0.52,0.43,0.43
Stockholms län,0128,Salem,01280104,4 Salems centrum med omnejd,1073,1083,1357,79.81,23.21,5.03,4.38,8.85,28.7,5.13,3.45,20.32,,0.19,0.92
Stockholms län,0128,Salem,01280105,5 Salem norra,1043,1052,1217,86.44,23.87,4.51,6.62,7.48,26.56,7.29,2.4,19.56,0.58,0.19,0.67
Stockholms län,0128,Salem,01280106,6 Rönninge centrum med omnejd,1154,1159,1294,89.57,25.22,7.28,8.58,7.28,24.35,5.29,4.68,15.77,0.26,0.43,0.43
Stockholms län,0128,Salem,01280107,7 Salem södra,1078,1093,1457,75.02,19.94,4.08,5.1,6.77,31.73,8.53,2.04,19.85,0.19,0.56,1.28
Stockholms län,0128,Salem,01280108,8 Salem östra,1278,1293,1579,81.89,27.46,6.81,6.26,9.86,19.09,6.1,3.36,19.17,0.08,0.31,1.16
Stockholms län,0136,Haninge,01360101,Haninge 1 Gudö m.fl.,1091,1099,1272,86.4,31.99,9.35,6.32,5.04,16.5,4.58,6.78,17.87,0.64,0.37,0.55
Stockholms län,0136,Haninge,01360102,Haninge 2 Vendelsö-Norrby-Dalen m.m,1721,1727,1931,89.44,31.9,8.66,7.15,5.69,18.83,4.01,4.24,18.13,0.29,0.41,0.29
Stockholms län,0136,Haninge,01360103,Haninge 3 Söderby,1187,1194,1371,87.09,27.3,5.48,6.82,5.98,26.12,6.74,2.36,18.11,0.51,0.08,0.42
Stockholms län,0136,Haninge,01360104,Haninge 4 Vega-Söderhagen,1250,1256,1470,85.44,36.96,6.72,8.32,4.64,18,3.2,2.88,18.24,0.08,0.32,0.4
Stockholms län,0136,Haninge,01360105,Haninge 5 Sågen-Lyckebyn m.fl.,1294,1300,1536,84.64,25.81,7.34,6.96,5.64,22.02,6.34,4.56,19.4,0.54,0.46,0.31
Stockholms län,0136,Haninge,01360106,Haninge 6 Källtorp,1135,1145,1357,84.38,25.29,8.99,5.73,8.02,21.15,5.29,4.76,19.21,0.44,0.26,0.79
Stockholms län,0136,Haninge,01360107,Haninge 7 Vendelsömalm N,1260,1266,1493,84.8,29.37,6.19,5.79,7.14,23.89,5.08,3.97,17.46,,0.48,0.32
Stockholms län,0136,Haninge,01360108,Haninge 8 Vendelsömalm-Ramsdalen,824,830,981,84.61,30.95,8.62,7.4,6.43,22.57,3.4,3.64,16.02,,0.49,0.72
Stockholms län,0136,Haninge,01360109,Haninge 9 Svartbäcken m.fl,1031,1039,1215,85.51,24.35,6.89,6.21,6.5,26.77,4.85,4.36,19.3,,0.39,0.77
Stockholms län,0136,Haninge,01360110,Haninge 10 Vendelsömalm,878,882,1135,77.71,24.37,5.92,4.1,6.95,25.51,6.04,2.96,22.78,0.46,0.23,0.45
Stockholms län,0136,Haninge,01360111,Haninge 11 Kolartorp-Hermanstorp m.m,1155,1162,1446,80.36,28.83,6.84,4.5,7.88,20,7.19,3.81,19.31,0.17,0.61,0.52
Stockholms län,0136,Haninge,01360112,Haninge 12 Vendelsömalm S m.fl.,1062,1082,1357,79.73,23.26,5.08,3.3,6.21,30.04,7.53,2.64,20.43,0.28,0.56,1.66
Stockholms län,0136,Haninge,01360113,Haninge 13 Brandbergen NÖ,1063,1072,1520,70.53,11.48,3.48,3.1,3.67,34.52,16.93,3.95,21.17,0.38,0.47,0.84
Stockholms län,0136,Haninge,01360114,Haninge 14 Brandbergen SÖ,995,1002,1402,71.47,16.28,5.03,3.82,3.22,33.87,10.85,3.92,20.6,0.7,0.8,0.5
Stockholms län,0136,Haninge,01360115,Haninge 15 Vendelsö,897,902,1016,88.78,33.44,8.81,6.91,8.03,19.84,2.68,4.68,14.72,0.22,0.22,0.55
Stockholms län,0136,Haninge,01360116,Haninge 16 Brandbergen V,628,633,997,63.49,13.85,3.18,3.82,3.34,35.67,11.94,2.39,24.04,0.64,0.64,0.79
Stockholms län,0136,Haninge,01360117,Haninge 17 Brandbergen N,606,612,1000,61.2,13.86,2.15,3.96,3.3,37.79,16.67,3.14,17,0.66,,0.82
Stockholms län,0136,Haninge,01360118,Haninge 18 Brandbergen S,974,979,1349,72.57,19.3,4.72,3.8,3.9,37.27,9.86,3.7,16.22,0.41,0.31,0.51
Stockholms län,0136,Haninge,01360119,Haninge 19 Handen N,504,510,675,75.56,26.98,5.36,4.76,8.73,26.59,5.36,3.37,17.46,0.2,0.2,0.98
Stockholms län,0136,Haninge,01360120,Haninge 20 Handen C,1309,1318,1875,70.29,15.66,4.58,4.05,4.97,32.39,9.55,4.97,21.54,0.84,0.53,0.61
Stockholms län,0136,Haninge,01360121,Haninge 21 Söderbymalm,687,701,917,76.44,19.51,4.22,4.66,4.51,31.88,11.79,4.08,18.05,0.29,0.29,1.71
Stockholms län,0136,Haninge,01360123,Haninge 23 Poseidon,673,683,886,77.09,15.9,5.5,5.79,2.38,34.18,12.93,3.42,18.42,,0.3,1.17
Stockholms län,0136,Haninge,01360124,Haninge 24 Kvarntorp,876,880,1096,80.29,29.79,8.45,6.05,6.51,22.72,4.68,4.22,16.55,0.23,0.34,0.45
Stockholms län,0136,Haninge,01360125,Haninge 25 Parkvägsområdet,924,936,1250,74.88,20.13,5.3,5.41,3.68,33.98,11.04,3.46,15.69,0.32,0.22,0.96
Stockholms län,0136,Haninge,01360131,Haninge 31 Jordbro NÖ,556,561,935,60,10.61,1.44,2.16,2.52,49.1,15.65,3.06,13.31,,0.72,0.71
Stockholms län,0136,Haninge,01360132,Haninge 32 Jordbro V,669,679,1124,60.41,6.43,1.94,1.05,1.94,55.9,16.74,2.84,12.11,0.6,,1.33
Stockholms län,0136,Haninge,01360133,Haninge 33 Jordbro SV,681,692,1147,60.33,10.13,1.76,1.03,2.35,46.99,14.24,2.5,18.8,0.59,0.15,1.16
Stockholms län,0136,Haninge,01360134,Haninge 34 Jordbro SÖ,673,680,1040,65.38,10.85,2.38,3.42,2.67,44.73,13.22,1.63,19.47,0.15,0.45,0.88
Stockholms län,0136,Haninge,01360140,Haninge 40 Krogtäppan och Sommarbo,720,727,865,84.05,22.92,4.44,4.17,4.86,33.06,7.5,2.22,20.28,0.14,,0.96
Stockholms län,0136,Haninge,01360144,Haninge 44 Handen S,1088,1105,1439,76.79,19.76,5.79,4.23,4.32,31.99,11.49,3.4,17.28,0.46,0.37,1.45
Stockholms län,0136,Haninge,01360145,Haninge 45 Vallaområdet V,633,637,880,72.39,19.91,2.84,3.95,4.42,35.7,11.53,3.79,16.75,0.32,0.47,0.63
Stockholms län,0136,Haninge,01360146,Haninge 46 Vallaområdet Ö,996,1003,1392,72.05,18.17,5.22,3.31,4.52,32.53,11.45,3.61,19.68,0.4,0.4,0.5
Stockholms län,0136,Haninge,01360147,Haninge 47 Slätmossen m. fl.,1261,1270,1617,78.54,21.49,7.22,4.12,5.63,28.07,11.9,3.65,15.78,0.87,0.32,0.63
Stockholms län,0136,Haninge,01360148,Haninge 48 Jordbro N-Dåntorp-Öran,894,904,1081,83.63,20.02,4.59,4.92,3.91,40.72,5.7,3.24,15.55,0.11,0.34,1
Stockholms län,0136,Haninge,01360537,Haninge 37 Dalarö,1361,1370,1619,84.62,33.8,8.82,7.2,7.27,13.74,4.26,4.63,19.69,0.07,0.07,0.66
Stockholms län,0136,Haninge,01360649,Haninge 49 Hammarängen-Hammarskogen,1065,1070,1210,88.43,25.35,6.67,6.01,6.01,18.5,4.41,3.19,27.7,0.19,1.22,0.47
Stockholms län,0136,Haninge,01360650,Haninge 50 Tungelsta,878,891,1081,82.42,25.51,6.49,5.35,6.04,18.79,6.26,5.47,24.03,0.46,0.8,1.01
Stockholms län,0136,Haninge,01360651,Haninge 51 Jägartorp-Sågen m.fl.,1357,1364,1669,81.73,22.48,4.57,6.26,6.19,27.12,7.52,3.91,20.41,0.22,0.44,0.37
Stockholms län,0136,Haninge,01360652,Haninge 52 Skogs-Ekeby m.fl.,1007,1014,1189,85.28,22.54,4.67,4.37,3.97,20.85,6.16,2.78,32.37,0.79,0.6,0.69
Stockholms län,0136,Haninge,01360653,Haninge 53 Åbylund m.fl.,1161,1185,1605,73.83,14.04,4.39,3.1,5.17,34.02,9.22,3.79,24.98,0.34,0.69,1.86
Stockholms län,0136,Haninge,01360654,Haninge 54 Åby,882,896,1344,66.67,15.99,4.08,4.08,4.31,28.12,9.3,2.83,28.12,0.68,0.79,1.45
Stockholms län,0136,Haninge,01360655,Haninge 55 Västerhaninge,1302,1312,1582,82.93,27.57,6.37,7.3,8.45,23.66,4.69,3.38,16.97,0.38,0.46,0.76
Stockholms län,0136,Haninge,01360656,Haninge 56 Ribby-Öhaninge kyrkby m.m,1396,1415,1791,79.01,22.06,6.81,7.09,5.66,21.92,7.23,4.87,22.64,0.5,0.57,1.2
Stockholms län,0136,Haninge,01360657,Haninge 57 Ribbyberg m.fl.,921,930,1186,78.41,22.04,6.73,3.47,5.43,27.36,6.62,2.93,23.67,0.33,0.65,0.97
Stockholms län,0136,Haninge,01360658,Haninge 58 Västerhaninge SÖ-Skärgård,927,933,1319,70.74,23.62,8.2,5.5,5.83,20.82,7.01,2.05,25.35,0.54,0.22,0.64
Stockholms län,0136,Haninge,01360659,Haninge 59 Tungelsta-Utlida-Häringe,1329,1344,1635,82.2,23.93,7.45,5.19,5.34,20.69,4.44,3.09,27.69,0.6,0.38,1.12
Stockholms län,0136,Haninge,01360760,Haninge 60 Muskö,496,499,593,84.15,19.35,11.29,4.03,7.86,23.59,3.83,2.02,26.21,,0.4,0.6
Stockholms län,0138,Tyresö,01380101,1 Björkbacken,880,890,1157,76.92,18.07,6.59,4.66,5.45,34.32,6.02,3.98,19.32,,0.57,1.12
Stockholms län,0138,Tyresö,01380102,2 Siken,1369,1383,1654,83.62,20.96,5.92,5.92,4.46,30.24,7.38,5.11,18.99,0.15,0.22,0.94
Stockholms län,0138,Tyresö,01380103,3 Myggdalen,1306,1317,1535,85.8,21.67,5.44,3.75,6.36,33,5.36,4.98,17.46,0.46,0.31,0.84
Stockholms län,0138,Tyresö,01380104,4 Nyboda,890,902,1221,73.87,12.7,3.03,3.03,4.16,35.51,12.7,3.71,22.13,0.9,0.11,1.22
Stockholms län,0138,Tyresö,01380105,5 Fårdala,1133,1139,1261,90.33,27.36,10.5,8.12,6.09,23.3,6.62,6.62,10.06,0.26,0.18,0.26
Stockholms län,0138,Tyresö,01380106,6 Krusboda N,1075,1076,1174,91.65,24.65,6.51,6.79,6.7,30.14,5.86,5.12,12.84,0.09,0.47,0.09
Stockholms län,0138,Tyresö,01380107,7 Krusboda S,1321,1328,1469,90.4,23.39,6.81,7.65,5.37,29.98,6.36,4.16,15.22,0.15,0.08,0.38
